userName,content,score,thumbsUpCount,reviewCreatedVersion,replyContent,appVersion,date,avod_end
정윤재,라프털 좋긴 좋은데 판권이 된 애니는 좀 아쉽네요 이유라도 알려주실수있으면 좋겠는데 근데 다른 앱보다 아주좋아요 다른앱은 맵버십을 가입을 하면 볼수있는데 라프털은 유일하게도 무료로 볼수있다는게 아좋아요 별점만게라도 주고심네요,5,0,3.56.0,"안녕하세요. 라프텔입니다. 라프텔은 애니메이션 전문 스트리밍 서비스로써 더 많은 작품을 확보하고, 고객님께서 원하는 콘텐츠를 제공할 수 있도록 지속적으로 노력하고 있습니다. 앞으로도 고객님의 기대에 부응하기 위해 최선을 다하겠습니다. 소중한 의견 주셔서 감사합니다.",3.56.0,2024-08-28 16:45:00,before
맹새롬,로그인이안됨 다른기기에 연결한적없는데 연결되었다면서 멈췄는데 기기로그아웃해서 다시들어가려했더니 로그인이안되요 카카오간편로그인했구요,5,0,3.56.0,"안녕하세요. 라프텔입니다. 이용 불편을 드려 대단히 죄송합니다. 예기치 않은 오류가 일시적으로 발생하였으나, 즉시 복구하여 정상 이용 가능합니다. 더욱 안정적인 서비스를 제공하고자 최선을 다하겠습니다. 궁금한 사항이 있거나 도움이 필요하시다면 언제든지 고객센터로 연락주시기 바랍니다. 고객센터 페이지에서 우측 하단 말풍선 아이콘을 눌러 상담을 요청하실 수 있습니다. 채팅 상담으로 더욱 빠르게 답변 받으실 수 있습니다. ▶︎ 라프텔 고객센터: https://help.laftel.net/hc/ko",3.56.0,2024-08-28 13:55:01,before
윤석민,굿,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-28 00:56:37,before
린이,지금 라프텔로 애니 보다가 화면을 끄면 터치도 안먹고 화면도 이상해져서 폰을 껐다 켜야만 해결되는데 이거 어떻게 고쳐주실수 있을까요?,4,0,3.56.0,"안녕하세요. 라프텔입니다. 번거로우시겠지만 사용 중인 기기에서 라프텔 앱을 삭제한 후 최신 버전으로 다시 설치하여 문제가 해결되었는지 확인해 보실 수 있을까요? 그런데도 이슈가 계속된다면, 기기 모델명과 OS 버전 정보를 고객센터로 알려 주시기 바랍니다. 고객센터 페이지에서 우측 하단 말풍선 아이콘을 눌러 상담을 요청하실 수 있습니다. ▶︎ 라프텔 고객센터: https://help.laftel.net/hc/ko",3.56.0,2024-08-27 21:59:18,before
원승연,👍🏻,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님의 긍정적인 리뷰에 깊이 감사드립니다! 만족스러운 경험을 제공해 드릴 수 있어 매우 기쁩니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-27 11:29:33,before
The principle of light speed,주기적으로 새로운 영상들이 들어와서 좋습니다.,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님의 소중한 리뷰에 감사드립니다! 라프텔에 만족하셨다니 정말 기쁩니다. 고객님의 만족은 저희에게 큰 힘이 됩니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-27 01:09:17,before
송민우,평생 존속 기원,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님의 소중한 리뷰에 감사드립니다! 라프텔에 만족하셨다니 정말 기쁩니다. 고객님의 만족은 저희에게 큰 힘이 됩니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-27 00:32:35,before
강동헌,답장 감사합니다. 덕분에 더 즐겁게 쓰겠네요,4,0,3.56.0,"안녕하세요, 라프텔입니다. Android용 라프텔 앱에서 Google Play 인앱 결제로 멤버십을 구매하면, Google에서 시차로 인해 다음 멤버십 시작 24시간 전에 요금이 부과될 수 있습니다. 갱신 예정일 전에 멤버십을 해지했다면, 멤버십 만료 후 자동으로 결제가 취소되고 환불 처리됩니다. 이 과정은 약간의 시간이 걸릴 수 있으며, 24시간 후 Google Play 주문 내역에서 확인 가능합니다.",3.56.0,2024-08-26 21:13:06,before
dungoya,최소한 렉은 잘 안 걸려야하는거 아닌가요ㅜㅠ 무료도 아니고 구독해서 보는데 매회차마다 렉걸리고 두세번씩은 재접속해야 영상이 나오네요,3,1,3.56.0,"안녕하세요. 라프텔입니다. 라프텔은 인터넷 기반 디지털 콘텐츠 스트리밍 서비스이므로, 사용자가 이용하는 기기 사양, 네트워크 환경, 통신 서비스 업체 등 다양한 조건에 따라 버퍼링, 연결 오류, 건너뛰기, 열악한 화질 등 영상 재생 문제가 발생할 수 있습니다. 이러한 점 감안하여, 아래 도움말 단계를 순서대로 수행하여 문제 해결해 보시기 바랍니다. ▶︎ 안드로이드 스마트폰 및 태블릿에서 라프텔 앱 재생 문제 해결 방법: https://help.laftel.net/hc/ko/articles/10083361604879",3.56.0,2024-08-26 19:58:52,before
이아명,이걸로 안보는 인간있음?,5,0,,안녕하세요. 라프텔입니다. 고객님의 소중한 리뷰에 감사드립니다! 라프텔에 만족하셨다니 정말 기쁩니다. 고객님의 만족은 저희에게 큰 힘이 됩니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,,2024-08-26 16:00:46,before
권준혁,나루토 판권 돌려줘,1,0,3.56.0,"안녕하세요. 라프텔입니다. 보고 싶은 작품을 알려주셔서 감사합니다. 현재는 해당 작품 서비스가 어렵지만, 고객님께서 만족하실 수 있도록 더 많은 애니메이션을 확보하기 위해 노력하겠습니다. 언제나 라프텔을 사랑해 주셔서 감사합니다.",3.56.0,2024-08-26 00:26:41,before
bea min,굿,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-25 12:03:30,before
서보민,"평소에도 잘 쓰고 있어서 이번에 태블릿에도 깔아서 영화 대여 후 재생을 하려 했는데 에피소드를 불러오는데 실패했습니다 라는 안내와 함께 재생이 안되네요. 그래서 혹시나해서 다른 애니들도 확인하니 재생이 안됩니다. 지웠다 깔고, 인터넷도 재연결 해봤는데 여전히 재생이 안되고 태블릿말고 핸드폰으로 동일한 계정으로 로그인해 재생해봤는데 핸드폰은 잘 재생되네요. 태블릿만 이런데 왜 그런지 모르겠습니다. 고객센터에 나와있던 것들 중 할 수 있는건 다 해봤는데 기기 버전도 최근 버전이고 오래된 기기도 아니라서 이유를 모르겠네요...😥",5,0,3.56.0,안녕하세요. 라프텔입니다. 이용 불편을 드려 죄송합니다. 저희가 자세히 확인할 수 있도록 해당 문제 상황을 스크린샷으로 찍어서 고객센터로 보내 주시길 바랍니다. 고객센터 페이지에서 우측 하단 말풍선 아이콘을 눌러 상담을 요청하실 수 있습니다. ▶︎ 라프텔 고객센터: https://help.laftel.net/hc/ko,3.56.0,2024-08-25 00:53:57,before
주효태,이런게 있으니 좋군요 ! ^^,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-24 22:31:02,before
SEONG GYUN PARK,좀 보기 쉽게 만들어주셈,1,0,3.56.0,"안녕하세요. 라프텔입니다. 라프텔 서비스 만족을 드리지 못해 유감입니다. 어떤 부분에서 문제를 느끼셨는지, 어떤 개선점을 기대하셨는지 자세히 알려주시면 감사하겠습니다. 고객님의 의견과 아이디어는 라프텔의 성장과 발전에 큰 도움이 됩니다. 소중한 의견을 토대로 더 나은 서비스로 발전하고자 노력하겠습니다. 고객센터 페이지에서 우측 하단 말풍선 아이콘을 눌러 상담을 요청하실 수 있습니다. ▶︎ 라프텔 고객센터: https://help.laftel.net/hc/ko",3.56.0,2024-08-24 21:19:34,before
YK Min,삼성스마트 티비로 보는데 로그아웃이 없음. 국산앱 수준이 왜 이 모양일까.. 꽤 오래된 문제인데 개선의지없는거면 돈받아먹지 말아야지.,1,1,3.56.0,"안녕하세요. 라프텔입니다. 이용 불편을 드려 죄송합니다. 담당 부서에 문제 해결을 요청하였으며, 다음 개선 사항에 반영될 수 있도록 하겠습니다.다만, 수정까지는 시일이 소요될 수 있는 점 양해 부탁드리겠습니다. 그동안 번거로우시겠지만 라프텔 모바일 앱이나 웹사이트에 로그인 하여, 모든 기기에서 로그아웃 기능을 사용해 주시면 감사하겠습니다.",3.56.0,2024-08-24 13:18:04,before
김도율,TV 앱으로도 잘 시청하고 있습니다. 다만 아쉬운점이 TV에서 배속 조절을 못한다는게 아쉽네요...,4,0,3.56.0,"안녕하세요. 라프텔입니다. 소중한 시간을 내어 의견을 주셔서 감사드립니다. 담당 부서에 고객님의 의견을 전달하여 이용 편의를 높일 수 있는 방안을 고려하겠습니다. 고객님의 적극적인 참여에 감사드리며, 앞으로도 보다 나은 서비스로 보답하겠습니다.",3.56.0,2024-08-24 11:40:16,before
김재원,로그인좀 쉽게 해주세요,2,0,3.56.0,"안녕하세요. 라프텔입니다. 라프텔은 애니메이션 스트리밍 서비스로, 작품 감상을 위해 로그인이 필수입니다. 로그인 과정에서 어려움을 겪고 계신가요? 문제 해결을 위해 이용 중인 계정 정보와 함께 문제 상황을 스크린샷으로 캡처하여 고객센터에 상세히 알려주시기 바랍니다. 고객센터 페이지에서 우측 하단 말풍선 아이콘을 눌러 상담을 요청하실 수 있습니다. ▶︎ 라프텔 고객센터: https://help.laftel.net/hc/ko",3.56.0,2024-08-24 02:17:06,before
현석환,리마스터링이나 재더빙이 아니더라도 판권 만료된 작품들을 다시 부활해주시고 다시는 작품들을 판권만료하지 마세요. 저말고 다른사람들이 판권부활하라고 하면 빨리 판권 부활해주세요. 작품들이 점점 판권 만료가 많아진것 같아요. 판권 만료시키면 섭섭해요,4,1,3.56.0,"안녕하세요. 라프텔입니다. 라프텔은 애니메이션 전문 스트리밍 서비스로써 더 많은 작품을 확보하고, 고객님께서 원하는 콘텐츠를 제공할 수 있도록 지속적으로 노력하고 있습니다. 앞으로도 고객님의 기대에 부응하기 위해 최선을 다하겠습니다. 소중한 의견 주셔서 감사합니다.",3.56.0,2024-08-23 17:48:21,before
ᄋᄋ,나만버그많나,4,0,3.56.0,"안녕하세요. 라프텔입니다. 번거로우시겠지만 사용 중인 기기에서 라프텔 앱을 삭제한 후 최신 버전으로 다시 설치하여 문제가 해결되었는지 확인해 보실 수 있을까요? 그런데도 이슈가 계속된다면, 기기 모델명과 OS 버전 정보와 함께 문제 상황을 찍은 스크린샷을 고객센터로 알려 주시기 바랍니다. 고객센터 페이지에서 우측 하단 말풍선 아이콘을 눌러 상담을 요청하실 수 있습니다. ▶︎ 라프텔 고객센터: https://help.laftel.net/hc/ko",3.56.0,2024-08-23 16:22:12,before
김하은,재밌는데 멤버십...그래도 재밌어요!,4,0,3.56.0,안녕하세요. 라프텔입니다. 고객님의 긍정적인 리뷰에 깊이 감사드립니다! 만족스러운 경험을 제공해 드릴 수 있어 매우 기쁩니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-23 08:08:52,before
고상건,만화를 끝까지볼수잏다,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님의 긍정적인 리뷰에 깊이 감사드립니다! 만족스러운 경험을 제공해 드릴 수 있어 매우 기쁩니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-22 21:10:35,before
탱여진,"S24+ 사용중입니다. 앱 접속할 때마다 흰색화면에서 먹통이 되어 다시 재접속해야하거나, 캐시삭제까지 해야 열리는 경우가 많아요. 이 버그좀 고쳐주세요.",4,0,3.56.0,"안녕하세요. 라프텔입니다. 번거로우시겠지만 사용 중인 기기에서 라프텔 앱을 삭제한 후 최신 버전으로 다시 설치하여 문제가 해결되었는지 확인해 보실 수 있을까요? 그런데도 이슈가 계속된다면, 기기 모델명과 OS 버전 정보와 함께 문제 상황을 찍은 스크린샷을 고객센터로 알려 주시기 바랍니다. 고객센터 페이지에서 우측 하단 말풍선 아이콘을 눌러 상담을 요청하실 수 있습니다. ▶︎ 라프텔 고객센터: https://help.laftel.net/hc/ko",3.56.0,2024-08-22 17:21:39,before
빈,로그인이 안돼고 부모 인증인가ㅏ 그게 잘안돼서 그런데 어케 하는건가용..,5,0,3.56.0,안녕하세요. 라프텔입니다. 이용 불편을 드려 죄송합니다. 해당 문제 상황을 스크린샷 찍어서 고객센터로 알려 주시기 바랍니다. 고객센터 페이지에서 우측 하단 말풍선 아이콘을 눌러 상담을 요청하실 수 있습니다. ▶︎ 라프텔 고객센터: https://help.laftel.net/hc/ko,3.56.0,2024-08-21 17:12:25,before
박준호,타앱보다 편의기능이 좋습니다 재실행시 배속 설정도 고정되게 해주시면 매우 감사하겠습니다,5,0,3.56.0,"안녕하세요. 라프텔입니다. 소중한 시간을 내어 의견을 주셔서 감사드립니다. 담당 부서에 고객님의 의견을 전달하여 이용 편의를 높일 수 있는 방안을 고려하겠습니다. 고객님의 적극적인 참여에 감사드리며, 앞으로도 보다 나은 서비스로 보답하겠습니다.",3.56.0,2024-08-21 16:53:33,before
윤ᄎᄒ,애니 보는데 5화 빼고는 애피소드를 불러오는데 실패함이라고 떠서 재설치햐도 동일한 현상이 계속 지속됨,1,0,3.56.0,"안녕하세요. 라프텔입니다. 번거로우시겠지만 사용 중인 기기에서 라프텔 앱을 삭제한 후 최신 버전으로 다시 설치하여 문제가 해결되었는지 확인해 보실 수 있을까요? 그런데도 이슈가 계속된다면, 기기 모델명과 OS 버전 정보와 함께 문제 상황을 찍은 스크린샷을 고객센터로 알려 주시기 바랍니다. 고객센터 페이지에서 우측 하단 말풍선 아이콘을 눌러 상담을 요청하실 수 있습니다. ▶︎ 라프텔 고객센터: https://help.laftel.net/hc/ko",3.56.0,2024-08-21 08:22:10,before
aqp ute,아주 좋습네다,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님의 긍정적인 리뷰에 깊이 감사드립니다! 만족스러운 경험을 제공해 드릴 수 있어 매우 기쁩니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-21 00:05:38,before
한준화,화면이 잘리거나 화면이 한쪽으로 늘어지거나 화면이 절반만나오는현상 수정되었나요? 안드로이드폰 사용중인데 재생화면 수정되었는지 알고싶네요. 아이폰으로 했다가 재생속도가느리고 버퍼링이 상당히 오래지속되어서 아이폰으로 보는건 포기했습니다. 화면수정되었다면 공지한번 띄워주세요. 공지보고 맴버십신청후 시청하겠습니다.,1,10,3.45.0,"안녕하세요, 라프텔입니다. 말씀하신 문제는 수정되어 이미 해결된 상태입니다. 혹시 현재도 어려움을 겪으신다면, 번거로우시더라도 사용 중인 기기에서 라프텔 앱을 삭제한 후 최신 버전으로 다시 설치하여 문제가 해결되었는지 확인해 보시기 바랍니다. 항상 원활한 서비스 이용을 위해 최신 버전으로 업데이트해 주시는 것을 권장드립니다. 이용 중 궁금한 사항이나 도움이 필요하시면, 언제든지 고객센터 채팅 상담을 요청해 주시기 바랍니다. 고객센터 페이지에서 우측 하단 말풍선 아이콘을 눌러 상담을 요청하실 수 있습니다. ▶︎ 라프텔 고객센터: https://help.laftel.net/hc/ko",3.45.0,2024-08-20 23:07:11,before
릴깨비,앱 잘쓰고 있는데 옛날애니도 좀 올려주세요. 옛날애니 재밌는 것도 많은 데,4,0,3.56.0,"안녕하세요. 라프텔입니다. 라프텔은 애니메이션 전문 스트리밍 서비스로써 더 많은 작품을 확보하고, 고객님께서 원하는 콘텐츠를 제공할 수 있도록 지속적으로 노력하고 있습니다. 앞으로도 고객님의 기대에 부응하기 위해 최선을 다하겠습니다. 소중한 의견 주셔서 감사합니다.",3.56.0,2024-08-20 19:16:03,before
S잭,드디어 전체 다운로드가 떴다ㅠㅠ,4,0,,"안녕하세요. 라프텔입니다. 라프텔은 언제나 고객님의 소중한 피드백에 귀 기울이고 있으며, 이를 바탕으로 더 나은 서비스를 제공하기 위해 최선을 다하고 있습니다. 이번 다운로드 기능 개선 업데이트가 고객님께 더욱 편리한 이용 경험이 되었길 바랍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.",,2024-08-20 18:18:28,before
이강성,믿고 보는곳,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님의 긍정적인 리뷰에 깊이 감사드립니다! 만족스러운 경험을 제공해 드릴 수 있어 매우 기쁩니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-20 17:51:20,before
cloud F,최고의 OTT,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님의 소중한 리뷰에 감사드립니다! 라프텔에 만족하셨다니 정말 기쁩니다. 고객님의 만족은 저희에게 큰 힘이 됩니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-20 17:35:00,before
suyong lee,굿,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-20 08:24:20,before
강다현,판권 없는게 왜 이렇게 많나요?,1,1,3.55.0,"안녕하세요. 라프텔입니다. 라프텔은 애니메이션 전문 스트리밍 서비스로써 더 많은 작품을 확보하고, 고객님께서 원하는 콘텐츠를 제공할 수 있도록 지속적으로 노력하고 있습니다. 앞으로도 고객님의 기대에 부응하기 위해 최선을 다하겠습니다. 소중한 의견 주셔서 감사합니다.",3.55.0,2024-08-19 19:40:41,before
이우정 (우엉),이겅 써야됨....,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님의 긍정적인 리뷰에 깊이 감사드립니다! 만족스러운 경험을 제공해 드릴 수 있어 매우 기쁩니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-19 15:50:00,before
김건호,Get good anim,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-19 10:48:35,before
지나감,"버그, 모자이크 빼고 다 좋음",5,0,3.56.0,"안녕하세요, 라프텔입니다. 라프텔은 국내 판권 계약을 기반으로 콘텐츠를 제공하고 있으며, 모든 콘텐츠는 방송법 또는 영화 및 비디오물의 진흥에 관한 법률을 준수합니다. 라프텔은 콘텐츠 제공사로부터 심의에 따라 처리된 영상을 전달받아 그대로 서비스하고 있습니다. 이는 국내 법을 준수해야 하는 사항으로, 콘텐츠 제공사와 라프텔 모두 이에 따라야 합니다. 이 점 너그러이 이해해 주시길 바랍니다. 이용 중 도움이 필요하시다면 언제든지 고객센터로 연락 주시기 바랍니다. 고객센터 페이지에서 우측 하단 말풍선 아이콘을 눌러 상담을 요청하실 수 있습니다. ▶︎ 라프텔 고객센터: https://help.laftel.net/hc/ko",3.56.0,2024-08-19 07:44:11,before
김주연,판권 만료가 너무 많아요ㅠㅠ 그리고 캡쳐 기능은 다시 돌려주심 안 되나요,4,0,3.56.0,"안녕하세요, 라프텔입니다. 라프텔은 애니메이션 전문 스트리밍 서비스로써 더 많은 작품을 확보하고, 고객님께서 원하는 콘텐츠를 제공할 수 있도록 지속적으로 노력하고 있습니다. 앞으로도 기대에 부응하기 위해 최선을 다하겠습니다. 유감스럽게도 라프텔 모바일 앱에서 제공되는 스크린샷 기능은 애니메이션 저작권자의 공중 송신권, 배포권, 2차적 저작물 작성권 등의 저작권 침해가 발생할 수 있어서 법률적인 이유로 인해 더이상 제공하기 어렵게 되었습니다. 너른 양해 부탁드리겠습니다. 관련 내용은 공지사항을 참고해 주시기 바랍니다. ▶︎ https://help.laftel.net/hc/ko/articles/9199749896847",3.56.0,2024-08-19 01:24:11,before
김재영,사용자의 니즈를 완벽하게 충족함,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님의 긍정적인 리뷰에 깊이 감사드립니다! 만족스러운 경험을 제공해 드릴 수 있어 매우 기쁩니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-19 01:06:44,before
차윤돌,하하 판권부활만 기다리고 있네요..하하 아주 좋아요~ 빨리 판권내놔요^^,5,0,3.56.0,"안녕하세요. 라프텔입니다. 라프텔은 애니메이션 전문 스트리밍 서비스로써 더 많은 작품을 확보하고, 고객님께서 원하는 콘텐츠를 제공할 수 있도록 지속적으로 노력하고 있습니다. 앞으로도 고객님의 기대에 부응하기 위해 최선을 다하겠습니다. 소중한 의견 주셔서 감사합니다.",3.56.0,2024-08-18 23:02:39,before
남지,조아용,5,0,,안녕하세요. 라프텔입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,,2024-08-18 20:18:51,before
뀽ᄂᄋ,앱이 너무너무너무너무너무 무거움,2,1,3.55.0,"안녕하세요. 라프텔입니다. 이용 불편을 드려 죄송합니다. 저사양 기기에서도 원활히 사용할 수 있도록 최적화 작업에 더욱 신경쓰도록 하겠습니다. 소중한 피드백 감사드리며, 빠른 시일 내에 개선된 버전으로 찾아뵙겠습니다.",3.55.0,2024-08-18 14:54:31,before
이소영,잘쓰고있는 사용자입니다 저는 모바일이랑 티비로 왔다갔다 시청하고있는데 티비는 괜찮은데 모바일로 시청하면 요즘들어 다음화로 넘어갈때 에피소드를 찾을수없다고 떠요 그래서 홈으로 갔다가 다시 클릭하면 다음화 시청이 되는데 다음화 볼때마다 그렇게 해야합니다 너무 번거롭네요 뭐때문에 그런거죠? 티비에서 보는건 괜찮은데 모바일로 볼때마다 그렇습니다,4,20,3.56.0,"안녕하세요, 라프텔입니다. 유감스럽지만 동일한 현상이 재현되지 않습니다. 번거로우시더라도 사용 중인 TV에서 라프텔 앱을 삭제한 후 최신 버전으로 다시 설치하여 문제가 해결되었는지 확인해 보실 수 있을까요? 그런데도 이슈가 계속된다면, TV 모델명과 OS 버전 정보와 함께 자세한 문제 상황을 고객센터로 알려 주시기 바랍니다. 고객센터 페이지에서 우측 하단 말풍선 아이콘을 눌러 상담을 요청하실 수 있습니다. ▶︎ 라프텔 고객센터: https://help.laftel.net/hc/ko",3.56.0,2024-08-18 12:28:05,before
종훈조,정말보고싶은게 있습니다!,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-18 10:20:55,before
권민정,라프텔은 댓글 관리를 안하나요? ㅠ 보기 민망한 희롱 댓글이 많네요,4,0,3.56.0,"안녕하세요. 라프텔입니다. 부적절한 표현이 포함된 댓글을 발견하셨다면, 해당 댓글 오른쪽 끝에 있는 [⋮] 아이콘을 눌러 [부적절한 표현으로 신고]를 선택해 신고해 주시면 감사하겠습니다.",3.56.0,2024-08-18 00:20:58,before
세상내편,지금 이틀째 에러코드뜨면서 재생이 안되요...화가납니다...고객센터에 문의할수있는데도 없고.. UNSPECIFIED 라고 뜹니다.,1,0,3.56.0,"안녕하세요. 라프텔입니다. 번거로우시겠지만 사용 중인 기기에서 라프텔 앱을 삭제한 후 최신 버전으로 다시 설치하여 문제가 해결되었는지 확인해 보실 수 있을까요? 그런데도 이슈가 계속된다면, 기기 모델명과 OS 버전 정보와 함께 문제 상황을 찍은 스크린샷을 고객센터로 알려 주시기 바랍니다. 고객센터 페이지에서 우측 하단 말풍선 아이콘을 눌러 상담을 요청하실 수 있습니다. ▶︎ 라프텔 고객센터: https://help.laftel.net/hc/ko",3.56.0,2024-08-17 20:28:35,before
이지후,"라프텔 구독 1030일차입니다. 이번 분기 라프텔 수입 애니 목록에 실망했습니다. 어른들의 사정은 잘 모르겠지만 저는 한국에서 애니메이션 제작이든 수입이든 잘 되었으면 하는 마음에 계속 구독하고 있는건데 흑자전환으로 선전하면서 점점 완전 유명하거나 아예 안 유명한 작품들은 점점 배제되고 시간 때우기용 애니메이션만 라프텔에 많아지네요. 게다가 더빙판/자막판을 넷플릭스처럼 설정 버튼만으로 바꾸게 합친다거나, 4인계정을 위한 함께보기 링크 생성이라거나, 그런 기술적 발전은 이제 기대도 못 할 정도로 유저 인터페이스는 그대로입니다. 저는 라프텔이 최소한 애니메이션을 보고 싶은 사람에게는 넷플릭스나 네이버 시리즈온보다 압도적으로 우선시되는 플랫폼이었으면 좋겠습니다. 친구에게 명작 애니메이션을 추천할 때, 당당히 다인계정을 라프텔로 공유해주고 싶습니다.",1,9,3.56.0,"안녕하세요, 라프텔입니다. 애니메이션 사랑과 라프텔에 대한 깊은 관심에 진심으로 감사드립니다. 서비스 개선을 위한 피드백을 귀중하게 받아들이며, 라프텔은 애니메이션 전문 스트리밍 서비스로써 더 많은 작품을 확보하고 더 나은 시청 경험을 제공하기 위해 최선을 다하겠습니다. 앞으로도 많은 관심과 응원 부탁드립니다.",3.56.0,2024-08-17 20:15:31,before
윤서준,"잘 쓰고 있습니다만, 추천 알고리즘을 개선해주시면 좋겠습니다. 매번 똑같거나 비슷한 부류의 애니만 나와서 무얼 더 봐야할지 모르겠네요.",4,0,3.56.0,"안녕하세요. 라프텔입니다. 소중한 시간을 내어 의견을 주셔서 감사드립니다. 담당 부서에 고객님의 의견을 전달하여 이용 편의를 높일 수 있는 방안을 고려하겠습니다. 고객님의 적극적인 참여에 감사드리며, 앞으로도 보다 나은 서비스로 보답하겠습니다.",3.56.0,2024-08-17 18:21:00,before
Pepper Art,감사합니다,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-17 18:15:50,before
이상희,'진짜'들이 만든 앱이라는 느낌이 강하게 들어 좋습니다,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님의 소중한 리뷰에 감사드립니다! 라프텔에 만족하셨다니 정말 기쁩니다. 고객님의 만족은 저희에게 큰 힘이 됩니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-17 12:49:37,before
재형쓰으!! (IoI),재밋어요,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님의 긍정적인 리뷰에 깊이 감사드립니다! 만족스러운 경험을 제공해 드릴 수 있어 매우 기쁩니다. 앞으로도 지속적으로 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-17 08:24:21,before
서영민,아임뽜인 땡큐여 아주그냥,5,0,3.56.0,안녕하세요. 라프텔입니다. 고객님께서 만족하셨다니 저희도 기쁘고 보람을 느낍니다. 앞으로도 더 나은 서비스를 제공하기 위해 최선을 다하겠습니다.,3.56.0,2024-08-16 12:57:08,before
